"New_species","ID","Year","Area","Perimeter","Entrance_distance","Volume","Entrances_number","Bat_number","Area_scaled","Perimeter_scaled","Entrance_distance_scaled","Volume_scaled","ED_shifted_min"
"Paur","309",2020,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2021,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2022,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2023,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2024,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","309",2025,37.953,47.839,8.916,75.906,1,0,-0.351754632304695,-0.442557917388687,-0.743042959949947,-0.325351881894126,3.43
"Paur","31",2013,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2014,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2015,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2016,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2017,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2018,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2019,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2020,39.998,55.005,7.743,79.996,3,0,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2021,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2022,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2023,39.998,55.005,7.743,79.996,3,NA,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2024,39.998,55.005,7.743,79.996,3,0,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","31",2025,39.998,55.005,7.743,79.996,3,0,-0.314555485950609,-0.226165634167586,-1.01833337164948,-0.304257447776331,2.257
"Paur","312",2013,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2014,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2015,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2016,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2017,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2018,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2019,42.042,50.393,10.597,84.084,1,2,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2020,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2021,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2022,42.042,50.393,10.597,84.084,1,NA,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2023,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2024,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","312",2025,42.042,50.393,10.597,84.084,1,0,-0.277374529888139,-0.365434572238437,-0.348530443268856,-0.283173328785244,5.111
"Paur","314",2013,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2014,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2015,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2016,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2017,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2018,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2019,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2020,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2021,48.58,65.034,12.959,97.16,1,NA,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2022,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2023,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2024,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","314",2025,48.58,65.034,12.959,97.16,1,0,-0.158446403304759,0.0766808922661869,0.205805407058768,-0.215733030368547,7.473
"Paur","316",2013,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2014,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2015,76.844,92.008,11.308,153.688,2,0,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2016,76.844,92.008,11.308,153.688,2,1,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2017,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2018,76.844,92.008,11.308,153.688,2,2,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2019,76.844,92.008,11.308,153.688,2,0,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2020,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2021,76.844,92.008,11.308,153.688,2,3,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2022,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2023,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2024,76.844,92.008,11.308,153.688,2,NA,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","316",2025,76.844,92.008,11.308,153.688,2,2,0.355683998921098,0.891216958077792,-0.181666434131286,0.0758137109054674,5.822
"Paur","33",2013,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2014,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2015,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2016,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2017,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2018,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2019,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2020,36.519,58.996,6.607,73.038,3,0,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2021,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2022,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2023,36.519,58.996,6.607,73.038,3,NA,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2024,36.519,58.996,6.607,73.038,3,0,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","33",2025,36.519,58.996,6.607,73.038,3,0,-0.377839510481594,-0.105649083464905,-1.28494028357674,-0.340143773593353,1.121
"Paur","352",2013,43.122,63.694,7.816,77.6196,3,1,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2014,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2015,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2016,43.122,63.694,7.816,77.6196,3,1,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2017,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2018,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2019,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2020,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2021,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2022,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2023,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2024,43.122,63.694,7.816,77.6196,3,NA,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","352",2025,43.122,63.694,7.816,77.6196,3,0,-0.257729014943194,0.0362168035812475,-1.00120106128796,-0.316513881330739,2.33
"Paur","38",2013,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2014,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2015,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2016,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2017,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2018,26.275,33.583,14.835,52.55,1,NA,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2019,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2020,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2021,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2022,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2023,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2024,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","38",2025,26.275,33.583,14.835,52.55,1,0,-0.56418085779272,-0.873047505666667,0.646082314431598,-0.445811931589779,9.349
"Paur","384",2013,40.625,54.586,10.657,81.25,1,1,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2014,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2015,40.625,54.586,10.657,81.25,1,1,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2016,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2017,40.625,54.586,10.657,81.25,1,1,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2018,40.625,54.586,10.657,81.25,1,1,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2019,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2020,40.625,54.586,10.657,81.25,1,2,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2021,40.625,54.586,10.657,81.25,1,2,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2022,40.625,54.586,10.657,81.25,1,1,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2023,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2024,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","384",2025,40.625,54.586,10.657,81.25,1,0,-0.303150173107571,-0.238818211151907,-0.334449092286783,-0.297789863330435,5.171
"Paur","40",2013,30.913,38.64,12.882,61.826,1,NA,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2014,30.913,38.64,12.882,61.826,1,NA,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2015,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2016,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2017,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2018,30.913,38.64,12.882,61.826,1,NA,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2019,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2020,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2021,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2022,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2023,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2024,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","40",2025,30.913,38.64,12.882,61.826,1,0,-0.479814285279151,-0.720340866502684,0.187734339965107,-0.397970373918223,7.396
"Paur","420",2013,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2014,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2015,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2016,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2017,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2018,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2019,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2020,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2021,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2022,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2023,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2024,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","420",2025,40.883,55.481,12.467,81.766,1,0,-0.298457077870723,-0.2117918235601,0.090338329005766,-0.295128560639779,6.981
"Paur","427",2013,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2014,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2015,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2016,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2017,41.504,54.707,11.328,83.008,1,NA,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2018,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2019,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2020,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
"Paur","427",2021,41.504,54.707,11.328,83.008,1,0,-0.28716090677738,-0.235164364337819,-0.176972650470595,-0.288722866954131,5.842
